종목,월,방향,손절선(%),진입일,진입가,청산일,보유일,청산가,수익률(%),청산 사유
코스닥150 지수,7,위,손절불가,2011-07-20,1053.28,2011-07-29,7,1070.39,1.62,기한청산
코스닥150 지수,7,위,손절불가,2012-07-20,864.18,2012-07-31,7,841.13,-2.67,기한청산
코스닥150 지수,7,위,손절불가,2013-07-19,925.8,2013-07-31,8,961.94,3.9,기한청산
코스닥150 지수,7,위,손절불가,2014-07-18,913.19,2014-07-31,9,877.17,-3.94,기한청산
코스닥150 지수,7,위,손절불가,2015-07-20,1267.53,2015-07-31,9,1163.36,-8.22,기한청산
코스닥150 지수,7,위,손절불가,2016-07-20,1062.59,2016-07-29,7,1058.0,-0.43,기한청산
코스닥150 지수,7,위,손절불가,2017-07-20,1045.13,2017-07-31,7,1008.63,-3.49,기한청산
코스닥150 지수,7,위,손절불가,2018-07-20,1322.35,2018-07-31,7,1265.58,-4.29,기한청산
코스닥150 지수,7,위,손절불가,2019-07-19,1002.13,2019-07-31,8,939.73,-6.23,기한청산
코스닥150 지수,7,위,손절불가,2020-07-20,1222.5,2020-07-31,9,1277.58,4.51,기한청산
코스닥150 지수,7,위,손절불가,2021-07-20,1483.09,2021-07-30,8,1452.86,-2.04,기한청산
코스닥150 지수,7,위,손절불가,2022-07-20,1135.34,2022-07-29,7,1151.8,1.45,기한청산
코스닥150 지수,7,위,손절불가,2023-07-20,1488.7,2023-07-31,7,1551.24,4.2,기한청산
코스닥150 지수,7,위,손절불가,2024-07-19,1381.9,2024-07-31,8,1338.75,-3.12,기한청산
코스닥150 지수,7,위,손절불가,2025-07-18,1381.13,2025-07-31,9,1352.23,-2.09,기한청산
코스닥150 지수,7,위,손절불가,2026-07-20,1274.73,2026-07-31,9,1214.6,-4.72,기한청산
코스닥150 지수,8,아래,손절불가,2010-08-20,913.86,2010-08-31,7,889.81,2.63,기한청산
코스닥150 지수,8,아래,손절불가,2011-08-19,954.82,2011-08-31,8,987.9,-3.46,기한청산
코스닥150 지수,8,아래,손절불가,2012-08-20,887.23,2012-08-31,9,922.68,-4.0,기한청산
코스닥150 지수,8,아래,손절불가,2013-08-20,926.68,2013-08-30,8,874.7,5.61,기한청산
코스닥150 지수,8,아래,손절불가,2014-08-20,934.18,2014-08-29,7,944.48,-1.1,기한청산
코스닥150 지수,8,아래,손절불가,2015-08-20,1063.31,2015-08-31,7,1115.31,-4.89,기한청산
코스닥150 지수,8,아래,손절불가,2016-08-19,1048.21,2016-08-31,8,997.9,4.8,기한청산
코스닥150 지수,8,아래,손절불가,2017-08-18,1006.4,2017-08-31,9,1034.49,-2.79,기한청산
코스닥150 지수,8,아래,손절불가,2018-08-20,1266.92,2018-08-31,9,1376.46,-8.65,기한청산
코스닥150 지수,8,아래,손절불가,2019-08-20,875.23,2019-08-30,8,891.39,-1.85,기한청산
코스닥150 지수,8,아래,손절불가,2020-08-20,1251.02,2020-08-31,7,1336.94,-6.87,기한청산
코스닥150 지수,8,아래,손절불가,2021-08-20,1406.36,2021-08-31,7,1512.05,-7.52,기한청산
코스닥150 지수,8,아래,손절불가,2022-08-19,1168.45,2022-08-31,8,1155.03,1.15,기한청산
코스닥150 지수,8,아래,손절불가,2023-08-18,1406.28,2023-08-31,9,1483.08,-5.46,기한청산
코스닥150 지수,8,아래,손절불가,2024-08-20,1321.07,2024-08-30,8,1294.69,2.0,기한청산
코스닥150 지수,8,아래,손절불가,2025-08-20,1315.99,2025-08-29,7,1336.98,-1.59,기한청산
코스닥150 지수,8,아래,손절불가,2026-08-20,1471.82,2026-08-31,7,1444.04,1.89,기한청산
코스닥150 지수,8,위,손절불가,2010-08-20,913.86,2010-08-31,7,889.81,-2.63,기한청산
코스닥150 지수,8,위,손절불가,2011-08-19,954.82,2011-08-31,8,987.9,3.46,기한청산
코스닥150 지수,8,위,손절불가,2012-08-20,887.23,2012-08-31,9,922.68,4.0,기한청산
코스닥150 지수,8,위,손절불가,2013-08-20,926.68,2013-08-30,8,874.7,-5.61,기한청산
코스닥150 지수,8,위,손절불가,2014-08-20,934.18,2014-08-29,7,944.48,1.1,기한청산
코스닥150 지수,8,위,손절불가,2015-08-20,1063.31,2015-08-31,7,1115.31,4.89,기한청산
코스닥150 지수,8,위,손절불가,2016-08-19,1048.21,2016-08-31,8,997.9,-4.8,기한청산
코스닥150 지수,8,위,손절불가,2017-08-18,1006.4,2017-08-31,9,1034.49,2.79,기한청산
코스닥150 지수,8,위,손절불가,2018-08-20,1266.92,2018-08-31,9,1376.46,8.65,기한청산
코스닥150 지수,8,위,손절불가,2019-08-20,875.23,2019-08-30,8,891.39,1.85,기한청산
코스닥150 지수,8,위,손절불가,2020-08-20,1251.02,2020-08-31,7,1336.94,6.87,기한청산
코스닥150 지수,8,위,손절불가,2021-08-20,1406.36,2021-08-31,7,1512.05,7.52,기한청산
코스닥150 지수,8,위,손절불가,2022-08-19,1168.45,2022-08-31,8,1155.03,-1.15,기한청산
코스닥150 지수,8,위,손절불가,2023-08-18,1406.28,2023-08-31,9,1483.08,5.46,기한청산
코스닥150 지수,8,위,손절불가,2024-08-20,1321.07,2024-08-30,8,1294.69,-2.0,기한청산
코스닥150 지수,8,위,손절불가,2025-08-20,1315.99,2025-08-29,7,1336.98,1.59,기한청산
코스닥150 지수,8,위,손절불가,2026-08-20,1471.82,2026-08-31,7,1444.04,-1.89,기한청산
코스닥150 지수,9,아래,손절불가,2010-09-20,936.34,2010-09-30,5,963.37,-2.89,기한청산
코스닥150 지수,9,아래,손절불가,2011-09-20,943.13,2011-09-30,8,916.17,2.86,기한청산
코스닥150 지수,9,아래,손절불가,2012-09-20,935.57,2012-09-28,6,925.14,1.11,기한청산
코스닥150 지수,9,아래,손절불가,2013-09-17,897.78,2013-09-30,6,917.72,-2.22,기한청산
코스닥150 지수,9,아래,손절불가,2014-09-19,963.17,2014-09-30,7,954.34,0.92,기한청산
코스닥150 지수,9,아래,손절불가,2015-09-18,1110.78,2015-09-30,6,1068.35,3.82,기한청산
코스닥150 지수,9,아래,손절불가,2016-09-20,1011.26,2016-09-30,8,1010.18,0.11,기한청산
코스닥150 지수,9,아래,손절불가,2017-09-20,1087.41,2017-09-29,7,1074.79,1.16,기한청산
코스닥150 지수,9,아래,손절불가,2018-09-20,1410.28,2018-09-28,3,1411.73,-0.1,기한청산
코스닥150 지수,9,아래,손절불가,2019-09-20,946.16,2019-09-30,6,894.36,5.47,기한청산
코스닥150 지수,9,아래,손절불가,2020-09-18,1387.42,2020-09-29,7,1310.49,5.54,기한청산
코스닥150 지수,9,아래,손절불가,2021-09-17,1536.65,2021-09-30,6,1475.06,4.01,기한청산
코스닥150 지수,9,아래,손절불가,2022-09-20,1067.78,2022-09-30,8,956.48,10.42,기한청산
코스닥150 지수,9,아래,손절불가,2023-09-20,1386.27,2023-09-27,5,1321.64,4.66,기한청산
코스닥150 지수,9,아래,손절불가,2024-09-20,1265.07,2024-09-30,6,1288.34,-1.84,기한청산
코스닥150 지수,9,아래,손절불가,2025-09-19,1445.48,2025-09-30,7,1407.18,2.65,기한청산
코스닥150 지수,9,위,손절불가,2010-09-20,936.34,2010-09-30,5,963.37,2.89,기한청산
코스닥150 지수,9,위,손절불가,2011-09-20,943.13,2011-09-30,8,916.17,-2.86,기한청산
코스닥150 지수,9,위,손절불가,2012-09-20,935.57,2012-09-28,6,925.14,-1.11,기한청산
코스닥150 지수,9,위,손절불가,2013-09-17,897.78,2013-09-30,6,917.72,2.22,기한청산
코스닥150 지수,9,위,손절불가,2014-09-19,963.17,2014-09-30,7,954.34,-0.92,기한청산
코스닥150 지수,9,위,손절불가,2015-09-18,1110.78,2015-09-30,6,1068.35,-3.82,기한청산
코스닥150 지수,9,위,손절불가,2016-09-20,1011.26,2016-09-30,8,1010.18,-0.11,기한청산
코스닥150 지수,9,위,손절불가,2017-09-20,1087.41,2017-09-29,7,1074.79,-1.16,기한청산
코스닥150 지수,9,위,손절불가,2018-09-20,1410.28,2018-09-28,3,1411.73,0.1,기한청산
코스닥150 지수,9,위,손절불가,2019-09-20,946.16,2019-09-30,6,894.36,-5.47,기한청산
코스닥150 지수,9,위,손절불가,2020-09-18,1387.42,2020-09-29,7,1310.49,-5.54,기한청산
코스닥150 지수,9,위,손절불가,2021-09-17,1536.65,2021-09-30,6,1475.06,-4.01,기한청산
코스닥150 지수,9,위,손절불가,2022-09-20,1067.78,2022-09-30,8,956.48,-10.42,기한청산
코스닥150 지수,9,위,손절불가,2023-09-20,1386.27,2023-09-27,5,1321.64,-4.66,기한청산
코스닥150 지수,9,위,손절불가,2024-09-20,1265.07,2024-09-30,6,1288.34,1.84,기한청산
코스닥150 지수,9,위,손절불가,2025-09-19,1445.48,2025-09-30,7,1407.18,-2.65,기한청산
코스닥150 지수,10,아래,손절불가,2010-10-20,1014.27,2010-10-29,7,1019.44,-0.51,기한청산
코스닥150 지수,10,아래,손절불가,2011-10-20,945.33,2011-10-31,7,983.8,-4.07,기한청산
코스닥150 지수,10,아래,손절불가,2012-10-19,908.68,2012-10-31,8,893.42,1.68,기한청산
코스닥150 지수,10,아래,손절불가,2013-10-18,900.15,2013-10-31,9,910.62,-1.16,기한청산
코스닥150 지수,10,아래,손절불가,2014-10-20,917.07,2014-10-31,9,920.41,-0.36,기한청산
코스닥150 지수,10,아래,손절불가,2015-10-20,1076.33,2015-10-30,8,1069.95,0.59,기한청산
코스닥150 지수,10,아래,손절불가,2016-10-20,970.61,2016-10-31,7,939.76,3.18,기한청산
코스닥150 지수,10,아래,손절불가,2017-10-20,1153.93,2017-10-31,7,1196.86,-3.72,기한청산
코스닥150 지수,10,아래,손절불가,2018-10-19,1274.33,2018-10-31,8,1124.49,11.76,기한청산
코스닥150 지수,10,아래,손절불가,2019-10-18,966.74,2019-10-31,9,1016.62,-5.16,기한청산
코스닥150 지수,10,아래,손절불가,2020-10-20,1252.93,2020-10-30,8,1203.73,3.93,기한청산
코스닥150 지수,10,아래,손절불가,2021-10-20,1459.85,2021-10-29,7,1444.19,1.07,기한청산
코스닥150 지수,10,아래,손절불가,2022-10-20,961.72,2022-10-31,7,1006.82,-4.69,기한청산
코스닥150 지수,10,아래,손절불가,2023-10-20,1214.74,2023-10-31,7,1147.92,5.5,기한청산
코스닥150 지수,10,아래,손절불가,2024-10-18,1270.91,2024-10-31,9,1273.29,-0.19,기한청산
코스닥150 지수,10,아래,손절불가,2025-10-20,1479.5,2025-10-31,9,1549.34,-4.72,기한청산
코스닥150 지수,10,위,손절불가,2010-10-20,1014.27,2010-10-29,7,1019.44,0.51,기한청산
코스닥150 지수,10,위,손절불가,2011-10-20,945.33,2011-10-31,7,983.8,4.07,기한청산
코스닥150 지수,10,위,손절불가,2012-10-19,908.68,2012-10-31,8,893.42,-1.68,기한청산
코스닥150 지수,10,위,손절불가,2013-10-18,900.15,2013-10-31,9,910.62,1.16,기한청산
코스닥150 지수,10,위,손절불가,2014-10-20,917.07,2014-10-31,9,920.41,0.36,기한청산
코스닥150 지수,10,위,손절불가,2015-10-20,1076.33,2015-10-30,8,1069.95,-0.59,기한청산
코스닥150 지수,10,위,손절불가,2016-10-20,970.61,2016-10-31,7,939.76,-3.18,기한청산
코스닥150 지수,10,위,손절불가,2017-10-20,1153.93,2017-10-31,7,1196.86,3.72,기한청산
코스닥150 지수,10,위,손절불가,2018-10-19,1274.33,2018-10-31,8,1124.49,-11.76,기한청산
코스닥150 지수,10,위,손절불가,2019-10-18,966.74,2019-10-31,9,1016.62,5.16,기한청산
코스닥150 지수,10,위,손절불가,2020-10-20,1252.93,2020-10-30,8,1203.73,-3.93,기한청산
코스닥150 지수,10,위,손절불가,2021-10-20,1459.85,2021-10-29,7,1444.19,-1.07,기한청산
코스닥150 지수,10,위,손절불가,2022-10-20,961.72,2022-10-31,7,1006.82,4.69,기한청산
코스닥150 지수,10,위,손절불가,2023-10-20,1214.74,2023-10-31,7,1147.92,-5.5,기한청산
코스닥150 지수,10,위,손절불가,2024-10-18,1270.91,2024-10-31,9,1273.29,0.19,기한청산
코스닥150 지수,10,위,손절불가,2025-10-20,1479.5,2025-10-31,9,1549.34,4.72,기한청산
코스닥150 지수,11,아래,손절불가,2010-11-19,1011.8,2010-11-30,7,971.73,3.96,기한청산
코스닥150 지수,11,아래,손절불가,2011-11-18,992.04,2011-11-30,8,973.91,1.83,기한청산
코스닥150 지수,11,아래,손절불가,2012-11-20,876.06,2012-11-30,8,876.85,-0.09,기한청산
코스닥150 지수,11,아래,손절불가,2013-11-20,859.89,2013-11-29,7,885.35,-2.96,기한청산
코스닥150 지수,11,아래,손절불가,2014-11-20,884.39,2014-11-28,6,896.82,-1.41,기한청산
코스닥150 지수,11,아래,손절불가,2015-11-20,1097.52,2015-11-30,6,1102.28,-0.43,기한청산
코스닥150 지수,11,아래,손절불가,2016-11-18,922.81,2016-11-30,8,892.08,3.33,기한청산
코스닥150 지수,11,아래,손절불가,2017-11-20,1427.15,2017-11-30,8,1348.84,5.49,기한청산
코스닥150 지수,11,아래,손절불가,2018-11-20,1173.45,2018-11-30,8,1186.63,-1.12,기한청산
코스닥150 지수,11,아래,손절불가,2019-11-20,981.04,2019-11-29,7,946.89,3.48,기한청산
코스닥150 지수,11,아래,손절불가,2020-11-20,1319.52,2020-11-30,6,1348.49,-2.2,기한청산
코스닥150 지수,11,아래,손절불가,2021-11-19,1544.08,2021-11-30,7,1448.84,6.17,기한청산
코스닥150 지수,11,아래,손절불가,2022-11-18,1051.11,2022-11-30,8,1038.42,1.21,기한청산
코스닥150 지수,11,아래,손절불가,2023-11-20,1287.66,2023-11-30,8,1323.92,-2.82,기한청산
코스닥150 지수,11,아래,손절불가,2024-11-20,1164.08,2024-11-29,7,1133.83,2.6,기한청산
코스닥150 지수,11,아래,손절불가,2025-11-20,1574.54,2025-11-28,6,1595.3,-1.32,기한청산
코스닥150 지수,11,위,손절불가,2010-11-19,1011.8,2010-11-30,7,971.73,-3.96,기한청산
코스닥150 지수,11,위,손절불가,2011-11-18,992.04,2011-11-30,8,973.91,-1.83,기한청산
코스닥150 지수,11,위,손절불가,2012-11-20,876.06,2012-11-30,8,876.85,0.09,기한청산
코스닥150 지수,11,위,손절불가,2013-11-20,859.89,2013-11-29,7,885.35,2.96,기한청산
코스닥150 지수,11,위,손절불가,2014-11-20,884.39,2014-11-28,6,896.82,1.41,기한청산
코스닥150 지수,11,위,손절불가,2015-11-20,1097.52,2015-11-30,6,1102.28,0.43,기한청산
코스닥150 지수,11,위,손절불가,2016-11-18,922.81,2016-11-30,8,892.08,-3.33,기한청산
코스닥150 지수,11,위,손절불가,2017-11-20,1427.15,2017-11-30,8,1348.84,-5.49,기한청산
코스닥150 지수,11,위,손절불가,2018-11-20,1173.45,2018-11-30,8,1186.63,1.12,기한청산
코스닥150 지수,11,위,손절불가,2019-11-20,981.04,2019-11-29,7,946.89,-3.48,기한청산
코스닥150 지수,11,위,손절불가,2020-11-20,1319.52,2020-11-30,6,1348.49,2.2,기한청산
코스닥150 지수,11,위,손절불가,2021-11-19,1544.08,2021-11-30,7,1448.84,-6.17,기한청산
코스닥150 지수,11,위,손절불가,2022-11-18,1051.11,2022-11-30,8,1038.42,-1.21,기한청산
코스닥150 지수,11,위,손절불가,2023-11-20,1287.66,2023-11-30,8,1323.92,2.82,기한청산
코스닥150 지수,11,위,손절불가,2024-11-20,1164.08,2024-11-29,7,1133.83,-2.6,기한청산
코스닥150 지수,11,위,손절불가,2025-11-20,1574.54,2025-11-28,6,1595.3,1.32,기한청산
코스닥150 지수,12,아래,손절불가,2010-12-20,971.49,2010-12-30,8,997.9,-2.72,기한청산
코스닥150 지수,12,아래,손절불가,2011-12-20,954.84,2011-12-29,7,965.62,-1.13,기한청산
코스닥150 지수,12,아래,손절불가,2012-12-20,843.06,2012-12-28,5,880.2,-4.41,기한청산
코스닥150 지수,12,아래,손절불가,2013-12-20,833.68,2013-12-30,5,855.88,-2.66,기한청산
코스닥150 지수,12,아래,손절불가,2014-12-19,879.96,2014-12-30,6,894.44,-1.65,기한청산
코스닥150 지수,12,아래,손절불가,2015-12-18,1057.22,2015-12-30,7,1095.46,-3.62,기한청산
코스닥150 지수,12,아래,손절불가,2016-12-20,907.72,2016-12-29,7,936.09,-3.13,기한청산
코스닥150 지수,12,아래,손절불가,2017-12-20,1285.93,2017-12-28,5,1413.8,-9.94,기한청산
코스닥150 지수,12,아래,손절불가,2018-12-20,1149.36,2018-12-28,5,1166.25,-1.47,기한청산
코스닥150 지수,12,아래,손절불가,2019-12-20,980.13,2019-12-30,5,1029.57,-5.04,기한청산
코스닥150 지수,12,아래,손절불가,2020-12-18,1492.39,2020-12-30,7,1532.52,-2.69,기한청산
코스닥150 지수,12,아래,손절불가,2021-12-20,1468.65,2021-12-30,8,1524.21,-3.78,기한청산
코스닥150 지수,12,아래,손절불가,2022-12-20,988.32,2022-12-29,7,957.78,3.09,기한청산
코스닥150 지수,12,아래,손절불가,2023-12-20,1395.37,2023-12-28,5,1393.46,0.14,기한청산
코스닥150 지수,12,아래,손절불가,2024-12-20,1097.7,2024-12-30,5,1129.8,-2.92,기한청산
코스닥150 지수,12,아래,손절불가,2025-12-19,1533.99,2025-12-30,6,1547.32,-0.87,기한청산
코스닥150 지수,12,위,손절불가,2010-12-20,971.49,2010-12-30,8,997.9,2.72,기한청산
코스닥150 지수,12,위,손절불가,2011-12-20,954.84,2011-12-29,7,965.62,1.13,기한청산
코스닥150 지수,12,위,손절불가,2012-12-20,843.06,2012-12-28,5,880.2,4.41,기한청산
코스닥150 지수,12,위,손절불가,2013-12-20,833.68,2013-12-30,5,855.88,2.66,기한청산
코스닥150 지수,12,위,손절불가,2014-12-19,879.96,2014-12-30,6,894.44,1.65,기한청산
코스닥150 지수,12,위,손절불가,2015-12-18,1057.22,2015-12-30,7,1095.46,3.62,기한청산
코스닥150 지수,12,위,손절불가,2016-12-20,907.72,2016-12-29,7,936.09,3.13,기한청산
코스닥150 지수,12,위,손절불가,2017-12-20,1285.93,2017-12-28,5,1413.8,9.94,기한청산
코스닥150 지수,12,위,손절불가,2018-12-20,1149.36,2018-12-28,5,1166.25,1.47,기한청산
코스닥150 지수,12,위,손절불가,2019-12-20,980.13,2019-12-30,5,1029.57,5.04,기한청산
코스닥150 지수,12,위,손절불가,2020-12-18,1492.39,2020-12-30,7,1532.52,2.69,기한청산
코스닥150 지수,12,위,손절불가,2021-12-20,1468.65,2021-12-30,8,1524.21,3.78,기한청산
코스닥150 지수,12,위,손절불가,2022-12-20,988.32,2022-12-29,7,957.78,-3.09,기한청산
코스닥150 지수,12,위,손절불가,2023-12-20,1395.37,2023-12-28,5,1393.46,-0.14,기한청산
코스닥150 지수,12,위,손절불가,2024-12-20,1097.7,2024-12-30,5,1129.8,2.92,기한청산
코스닥150 지수,12,위,손절불가,2025-12-19,1533.99,2025-12-30,6,1547.32,0.87,기한청산
코스닥 종합지수,1,아래,손절불가,1997-01-20,1200.0,1997-01-31,10,1207.9,-0.66,기한청산
코스닥 종합지수,1,아래,손절불가,1998-01-20,1000.5,1998-01-31,7,1031.2,-3.07,기한청산
코스닥 종합지수,1,아래,손절불가,1999-01-20,759.6,1999-01-29,7,761.6,-0.26,기한청산
코스닥 종합지수,1,아래,손절불가,2000-01-20,1896.3,2000-01-31,7,1903.7,-0.39,기한청산
코스닥 종합지수,1,아래,손절불가,2001-01-19,772.1,2001-01-31,5,843.6,-9.26,기한청산
코스닥 종합지수,1,아래,손절불가,2002-01-18,720.2,2002-01-31,9,773.6,-7.41,기한청산
코스닥 종합지수,1,아래,손절불가,2003-01-20,473.3,2003-01-30,8,433.9,8.32,기한청산
코스닥 종합지수,1,아래,손절불가,2004-01-20,445.7,2004-01-30,5,441.45,0.95,기한청산
코스닥 종합지수,1,아래,손절불가,2005-01-20,450.63,2005-01-31,7,472.95,-4.95,기한청산
코스닥 종합지수,1,아래,손절불가,2006-01-20,665.31,2006-01-31,6,690.24,-3.75,기한청산
코스닥 종합지수,1,아래,손절불가,2007-01-19,583.62,2007-01-31,8,576.37,1.24,기한청산
코스닥 종합지수,1,아래,손절불가,2008-01-18,666.32,2008-01-31,9,608.84,8.63,기한청산
코스닥 종합지수,1,아래,손절불가,2009-01-20,358.19,2009-01-30,6,364.9,-1.87,기한청산
코스닥 종합지수,1,아래,손절불가,2010-01-20,544.12,2010-01-29,7,496.57,8.74,기한청산
코스닥 종합지수,1,아래,손절불가,2011-01-20,533.36,2011-01-31,7,521.38,2.25,기한청산
코스닥 종합지수,1,아래,손절불가,2012-01-20,512.17,2012-01-31,5,513.99,-0.36,기한청산
코스닥 종합지수,1,아래,손절불가,2013-01-18,512.24,2013-01-31,9,503.67,1.67,기한청산
코스닥 종합지수,1,아래,손절불가,2014-01-20,519.99,2014-01-29,7,515.2,0.92,기한청산
코스닥 종합지수,1,아래,손절불가,2015-01-20,582.27,2015-01-30,8,591.58,-1.6,기한청산
코스닥 종합지수,1,아래,손절불가,2016-01-20,669.68,2016-01-29,7,682.8,-1.96,기한청산
코스닥 종합지수,1,아래,손절불가,2017-01-20,622.12,2017-01-31,5,616.13,0.96,기한청산
코스닥 종합지수,1,아래,손절불가,2018-01-19,879.99,2018-01-31,8,913.57,-3.82,기한청산
코스닥 종합지수,1,아래,손절불가,2019-01-18,696.34,2019-01-31,9,716.86,-2.95,기한청산
코스닥 종합지수,1,아래,손절불가,2020-01-20,683.47,2020-01-31,7,642.48,6.0,기한청산
코스닥 종합지수,1,아래,손절불가,2021-01-20,977.66,2021-01-29,7,928.73,5.0,기한청산
코스닥 종합지수,1,아래,손절불가,2022-01-20,958.7,2022-01-28,6,872.87,8.95,기한청산
코스닥 종합지수,1,아래,손절불가,2023-01-20,717.97,2023-01-31,5,740.49,-3.14,기한청산
코스닥 종합지수,1,아래,손절불가,2024-01-19,842.67,2024-01-31,8,799.24,5.15,기한청산
코스닥 종합지수,1,아래,손절불가,2025-01-20,727.66,2025-01-31,5,728.29,-0.09,기한청산
코스닥 종합지수,1,아래,손절불가,2026-01-20,976.37,2026-01-30,8,1149.44,-17.73,기한청산
코스닥 종합지수,1,위,손절불가,1997-01-20,1200.0,1997-01-31,10,1207.9,0.66,기한청산
코스닥 종합지수,1,위,손절불가,1998-01-20,1000.5,1998-01-31,7,1031.2,3.07,기한청산
코스닥 종합지수,1,위,손절불가,1999-01-20,759.6,1999-01-29,7,761.6,0.26,기한청산
코스닥 종합지수,1,위,손절불가,2000-01-20,1896.3,2000-01-31,7,1903.7,0.39,기한청산
코스닥 종합지수,1,위,손절불가,2001-01-19,772.1,2001-01-31,5,843.6,9.26,기한청산
코스닥 종합지수,1,위,손절불가,2002-01-18,720.2,2002-01-31,9,773.6,7.41,기한청산
코스닥 종합지수,1,위,손절불가,2003-01-20,473.3,2003-01-30,8,433.9,-8.32,기한청산
코스닥 종합지수,1,위,손절불가,2004-01-20,445.7,2004-01-30,5,441.45,-0.95,기한청산
코스닥 종합지수,1,위,손절불가,2005-01-20,450.63,2005-01-31,7,472.95,4.95,기한청산
코스닥 종합지수,1,위,손절불가,2006-01-20,665.31,2006-01-31,6,690.24,3.75,기한청산
코스닥 종합지수,1,위,손절불가,2007-01-19,583.62,2007-01-31,8,576.37,-1.24,기한청산
코스닥 종합지수,1,위,손절불가,2008-01-18,666.32,2008-01-31,9,608.84,-8.63,기한청산
코스닥 종합지수,1,위,손절불가,2009-01-20,358.19,2009-01-30,6,364.9,1.87,기한청산
코스닥 종합지수,1,위,손절불가,2010-01-20,544.12,2010-01-29,7,496.57,-8.74,기한청산
코스닥 종합지수,1,위,손절불가,2011-01-20,533.36,2011-01-31,7,521.38,-2.25,기한청산
코스닥 종합지수,1,위,손절불가,2012-01-20,512.17,2012-01-31,5,513.99,0.36,기한청산
코스닥 종합지수,1,위,손절불가,2013-01-18,512.24,2013-01-31,9,503.67,-1.67,기한청산
코스닥 종합지수,1,위,손절불가,2014-01-20,519.99,2014-01-29,7,515.2,-0.92,기한청산
코스닥 종합지수,1,위,손절불가,2015-01-20,582.27,2015-01-30,8,591.58,1.6,기한청산
코스닥 종합지수,1,위,손절불가,2016-01-20,669.68,2016-01-29,7,682.8,1.96,기한청산
코스닥 종합지수,1,위,손절불가,2017-01-20,622.12,2017-01-31,5,616.13,-0.96,기한청산
코스닥 종합지수,1,위,손절불가,2018-01-19,879.99,2018-01-31,8,913.57,3.82,기한청산
코스닥 종합지수,1,위,손절불가,2019-01-18,696.34,2019-01-31,9,716.86,2.95,기한청산
코스닥 종합지수,1,위,손절불가,2020-01-20,683.47,2020-01-31,7,642.48,-6.0,기한청산
코스닥 종합지수,1,위,손절불가,2021-01-20,977.66,2021-01-29,7,928.73,-5.0,기한청산
코스닥 종합지수,1,위,손절불가,2022-01-20,958.7,2022-01-28,6,872.87,-8.95,기한청산
코스닥 종합지수,1,위,손절불가,2023-01-20,717.97,2023-01-31,5,740.49,3.14,기한청산
코스닥 종합지수,1,위,손절불가,2024-01-19,842.67,2024-01-31,8,799.24,-5.15,기한청산
코스닥 종합지수,1,위,손절불가,2025-01-20,727.66,2025-01-31,5,728.29,0.09,기한청산
코스닥 종합지수,1,위,손절불가,2026-01-20,976.37,2026-01-30,8,1149.44,17.73,기한청산
코스닥 종합지수,2,아래,손절불가,1997-02-20,1194.7,1997-02-28,7,1183.5,0.94,기한청산
코스닥 종합지수,2,아래,손절불가,1998-02-20,989.3,1998-02-28,7,1032.7,-4.39,기한청산
코스닥 종합지수,2,아래,손절불가,1999-02-19,738.5,1999-02-26,5,723.0,2.1,기한청산
코스닥 종합지수,2,아래,손절불가,2000-02-18,2644.8,2000-02-29,7,2663.7,-0.71,기한청산
코스닥 종합지수,2,아래,손절불가,2001-02-20,876.5,2001-02-28,6,767.6,12.42,기한청산
코스닥 종합지수,2,아래,손절불가,2002-02-20,756.7,2002-02-28,6,787.1,-4.02,기한청산
코스닥 종합지수,2,아래,손절불가,2003-02-20,437.9,2003-02-28,6,417.8,4.59,기한청산
코스닥 종합지수,2,아래,손절불가,2004-02-20,443.31,2004-02-27,5,428.68,3.3,기한청산
코스닥 종합지수,2,아래,손절불가,2005-02-18,510.66,2005-02-28,6,498.38,2.4,기한청산
코스닥 종합지수,2,아래,손절불가,2006-02-20,656.66,2006-02-28,6,682.36,-3.91,기한청산
코스닥 종합지수,2,아래,손절불가,2007-02-20,607.48,2007-02-28,6,600.93,1.08,기한청산
코스닥 종합지수,2,아래,손절불가,2008-02-20,652.76,2008-02-29,7,655.94,-0.49,기한청산
코스닥 종합지수,2,아래,손절불가,2009-02-20,367.14,2009-02-27,5,363.21,1.07,기한청산
코스닥 종합지수,2,아래,손절불가,2010-02-19,504.39,2010-02-26,5,507.03,-0.52,기한청산
코스닥 종합지수,2,아래,손절불가,2011-02-18,518.55,2011-02-28,6,504.46,2.72,기한청산
코스닥 종합지수,2,아래,손절불가,2012-02-20,540.33,2012-02-29,7,542.3,-0.36,기한청산
코스닥 종합지수,2,아래,손절불가,2013-02-20,525.69,2013-02-28,6,535.87,-1.94,기한청산
코스닥 종합지수,2,아래,손절불가,2014-02-20,525.69,2014-02-28,6,528.96,-0.62,기한청산
코스닥 종합지수,2,아래,손절불가,2015-02-17,609.1,2015-02-27,5,624.56,-2.54,기한청산
코스닥 종합지수,2,아래,손절불가,2016-02-19,644.56,2016-02-29,6,651.62,-1.1,기한청산
코스닥 종합지수,2,아래,손절불가,2017-02-20,619.97,2017-02-28,6,612.2,1.25,기한청산
코스닥 종합지수,2,아래,손절불가,2018-02-20,864.41,2018-02-28,6,857.06,0.85,기한청산
코스닥 종합지수,2,아래,손절불가,2019-02-20,750.69,2019-02-28,6,731.25,2.59,기한청산
코스닥 종합지수,2,아래,손절불가,2020-02-20,681.66,2020-02-28,6,610.73,10.41,기한청산
